iter	Logloss
479	0.05547852647
480	0.05538754978
481	0.05516898269
482	0.05511730656
483	0.05505053098
484	0.0549096293
485	0.054877459
486	0.05461947419
487	0.05448065921
488	0.05443889136
489	0.05416050302
490	0.05410787665
491	0.05407575012
492	0.05400359057
493	0.05398041357
494	0.05395673271
495	0.05375883425
496	0.05347293754
497	0.05327547741
498	0.05321211877
499	0.05298121381
500	0.05283758281
501	0.05267713685
502	0.05245506032
503	0.05243509306
504	0.052333197685505	0.052289154215506	0.052286810475507	0.0520945976
508	0.0520173364
509	0.05187145122
510	0.05184021546
511	0.05183119173
512	0.05182881539
513	0.05168218748
514	0.0516558903
515	0.05162659
516	0.05161782426
517	0.0516035009
518	0.05154247429
519	0.05132772524
520	0.05123167761
521	0.05112441753
522	0.05107973167
523	0.05101861457
524	0.05100546671
525	0.05097396312
526	0.05085963924
527	0.05081434954
528	0.05070082946
529	0.0505503582
530	0.05042837948
531	0.05040281939
532	0.05035385551
533	0.05031551243
534	0.05026617983
535	0.05015967856
536	0.05014394613
537	0.05013344296
538	0.05001933384
539	0.04987077508
540	0.04985755715
541	0.04960365348
542	0.04954587467
543	0.04946229425
544	0.04938160029
545	0.04923466609
546	0.04921685634
547	0.04919725636
548	0.04909245433
549	0.04907760696
550	0.04900749096
551	0.04898484325
552	0.04896744348
553	0.048876259554554	0.048625147555555	0.04855957155556	0.048439737255557	0.048403010055558	0.04835250985559	0.048192998265560	0.048184738625561	0.048040381995562	0.04800972575563	0.047918455515564	0.047790204685565	0.047670461325566	0.047616120675567	0.047527623856568	0.047456757856569	0.047136467657570	0.047073334357571	0.046937839457572	0.046916165457573	0.046906364257574	0.046795411457575	0.046728807357576	0.046613234757577	0.046612321357578	0.046507301257579	0.046475792458580	0.046411844758581	0.046355193958582	0.046230937958583	0.046067741658584	0.045916794758585	0.045861275358586	0.045792396658587	0.045600476588588	0.045448858589589	0.045426580590590	0.045325575591591	0.045324646592592	0.045155869593593	0.045113285594594	0.04502057459595	0.044979461
596	0.04484838239
597	0.04483131887
598	0.04478705742
599	0.04466551796
600	0.04462647349
601	0.04451993076
602	0.04448053263
603	0.04433876584
604	0.04429583386
605	0.04413284356
606	0.04409431148
607	0.04408089269
608	0.04405600949
609	0.04378079126
610	0.04369845976
611	0.04365005329
612	0.04358577873
613	0.04339545847
614	0.043317468876615	0.043221171086616	0.043206813596617	0.043084522926618	0.043080925486619	0.043059534946620	0.042893569946621	0.042766279136622	0.042569546176623	0.042429486376624	0.042406931176625	0.042356281996626	0.042319190186627	0.0421899509
628	0.04211133378
629	0.04199880004
630	0.04199071662
631	0.04185685239
632	0.04176878587
633	0.04173306798
634	0.04169644865
635	0.04153597389
636	0.04127452936
637	0.04126957887
638	0.04115087501
639	0.041092247226640	0.041031938956641	0.041027680946642	0.0409542997
643	0.0409269799
644	0.04091692205
645	0.04089797007
646	0.04085907992
647	0.04080763761
648	0.04077211126
649	0.0407667431
650	0.04071909718
651	0.04070772327
652	0.04059992666
653	0.04059395086
654	0.04054652419
655	0.04049328202
656	0.04048394116
657	0.04046885551
658	0.04043305435
659	0.0403128231
660	0.04028119525
661	0.0402198972
662	0.04015681307
663	0.04015313054
664	0.04010894702
665	0.04010479665
666	0.04009695537
667	0.04009383608
668	0.04006437662
669	0.03996000001
670	0.03992191519
671	0.03986796963
672	0.03976429975
673	0.03969039525
674	0.03966027658
675	0.03959762771
676	0.03953219662
677	0.03938898364
678	0.03929317156
679	0.0392841436
680	0.03919388957
681	0.03917231967
682	0.03916160498
683	0.03913663347
684	0.03913381339
685	0.03898374694
686	0.03889699484
687	0.03886191169
688	0.03883241806
689	0.03868535436
690	0.03845062627
691	0.03844421017
692	0.03829251101
693	0.03822484897
694	0.03815903035
695	0.03813565018
696	0.038095887
697	0.03792789947
698	0.03792457151
699	0.03789027754
700	0.03787404719
701	0.03781849391
702	0.03771948086
703	0.03748731011
704	0.03743778593
705	0.03742054062
706	0.03726244076
707	0.03726018302
708	0.0372036348
709	0.03718820731
710	0.03709706992
711	0.03697032565
712	0.03691417895
713	0.03676995813
714	0.03665682069
715	0.03663217348
716	0.03661444021
717	0.03660127931
718	0.03656072505
719	0.03652185849
720	0.03640199245
721	0.03629712296
722	0.03622225131
723	0.03616086734
724	0.0361420074
725	0.0360682619
726	0.0360176123
727	0.03600449351
728	0.03599903751
729	0.03586576023
730	0.0358565681
731	0.0357725109
732	0.0356399854
733	0.0356040024
734	0.03556980547
735	0.03553221329
736	0.03551452471
737	0.03550692105
738	0.03548959223
739	0.03547188039
740	0.03539586063
741	0.03538532931
742	0.0353309025
743	0.03527910092
744	0.03527509122
745	0.03524749391
746	0.03521038707
747	0.0350488252
748	0.03492642981
749	0.0349088459
750	0.03485035919
751	0.03478048254
752	0.03474510659
753	0.034671893
754	0.03465164724
755	0.03465113075
756	0.03449745649
757	0.03445359766
758	0.03430893964
759	0.03412195946
760	0.03399391888
761	0.03398573736
762	0.03390192071
763	0.0338642234
764	0.03384482561
765	0.03377829789
766	0.03369565008
767	0.03364967904
768	0.03363959996
769	0.03345049848
770	0.03344307491
771	0.03341648335
772	0.03329554693
773	0.03326006522
774	0.03315770577
775	0.03312697846
776	0.03308284466
777	0.0330809639
778	0.03290268854
779	0.03278473878
780	0.03272729927
781	0.03272118868
782	0.03271546956
783	0.03266043299
784	0.03261794722
785	0.03261484329
786	0.0325471665
787	0.03246748454
788	0.03242379837
789	0.03233283823
790	0.03232672516
791	0.0323041154
792	0.032297609
793	0.03228986619
794	0.03228588487
795	0.03228408719
796	0.0322733432
797	0.03225188777
798	0.03225061599
799	0.03224624908
28762799	0.03115257298
